"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Cell motility","hsa04814","Motor proteins","89/3426","197/9397",0.451776649746193,1.23915504310128,2.5695696292218,0.00680522292449962,0.0414282869263398,0.0275225082265082,"58/59/70/72/10120/146439/829/830/1062/11258/51164/10671/25981/196385/8701/201625/127602/8632/55567/1768/56171/1769/1770/79819/83544/1778/1780/1781/1783/79659/8655/343521/200132/84376/3832/63971/23303/9928/56992/55614/57576/81930/146909/23095/10112/9585/9493/347240/26153/55582/3796/24137/3798/3799/3800/221458/90990/147700/4619/4628/4629/22989/4620/4637/4651/23026/84700/4640/4430/4642/4643/283446/53904/4644/4645/55930/4647/4649/57519/7134/7138/7168/113457/112714/81027/347733/10383/84617/260334",89
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","39/3426","77/9397",0.506493506493506,1.38923510814929,2.59771235521031,0.00734083216550942,0.0433348471597827,0.0287891142969586,"10000/572/581/673/867/1019/1021/1029/1147/1398/1399/1871/9846/10912/3066/3265/3845/5605/5594/4193/2122/4790/4893/5290/5291/5295/51426/5781/5894/5925/861/25759/4089/6654/6655/6777/7042/7046/7048",39
"Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","63/3426","134/9397",0.470149253731343,1.28954831795488,2.5570502419646,0.00743838793639182,0.0433348471597827,0.0287891142969586,"59/72/107/112/133/135/183/9826/23365/551/552/553/673/775/776/779/796/10203/800/91860/1907/2767/10672/2776/2977/10335/3708/3709/3778/3779/10242/27094/157855/5605/5594/4628/4629/4637/4638/91807/340156/4880/5319/64600/5321/8605/283748/255189/23236/5332/5499/5500/4659/4660/5567/5578/5579/5581/5592/5894/10267/6093/9475",63
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","58/3426","122/9397",0.475409836065574,1.30397729991483,2.55979836313751,0.00749305714578375,0.0433348471597827,0.0287891142969586,"10000/8915/868/915/998/1019/1147/1437/1739/2353/2932/3265/3586/3567/3845/3932/3937/10892/5605/6885/5594/5602/5600/1432/5599/5601/4690/4775/4790/4893/5058/5062/5170/5290/5291/5295/5515/5516/5518/5519/5520/5523/55012/5527/5529/5530/5532/5534/5535/5781/5788/5894/10125/6654/6655/7006/10451/7535",58
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","23/3426","41/9397",0.560975609756098,1.53867127988268,2.61825710442075,0.00797603536631865,0.0446838883760535,0.0296853376440337,"774/89832/1141/2554/2556/2559/2561/2562/2563/2564/2566/2567/2568/2569/2570/2890/2891/2892/2893/2904/2905/116443/140679",23
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","44/3426","89/9397",0.49438202247191,1.35601513869484,2.55609463915267,0.00798386478188851,0.0446838883760535,0.0296853376440337,"948/960/961/1282/1284/1285/1286/1287/1288/1293/131873/1297/1299/1834/2335/80144/158326/2811/3161/3381/3672/22801/3673/3676/3680/3685/3688/3696/3908/3910/3912/22798/3915/3918/5649/6696/9899/22987/7057/7058/7060/3371/7143/7448",44
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","69/3426","149/9397",0.463087248322148,1.27017830486959,2.51803257410139,0.0081273399878833,0.0447648726316747,0.029739138802781,"107/112/774/775/776/779/1268/747/2554/2556/2559/2561/2562/2563/2564/2566/2567/2568/2569/2570/2773/2776/59345/55970/54331/2786/2787/94235/2792/2890/2891/2892/2893/3708/3709/3762/3763/3765/5594/5602/5600/1432/5599/5601/222236/4695/4696/4700/4701/4702/4704/4706/4716/54539/4708/4713/4719/4726/374291/4728/4723/4729/23236/5332/5567/5578/5579/5743/140679",69
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","111/3426","253/9397",0.438735177865613,1.20338425756076,2.48399738383708,0.00831212293497537,0.0450672915380696,0.029940048071704,"10097/10096/653857/10000/9181/9140/22863/472/581/9564/8915/596/718/831/6352/960/998/115004/1147/1398/1399/1437/1793/9844/63916/23291/23048/54874/2308/2309/100132074/2932/440686/8357/8354/8356/653604/8353/340096/3099/3101/3456/3606/3553/3554/3661/3688/3708/3709/10892/84557/6885/5594/5602/5600/1432/5599/5601/4193/2475/4615/4671/4790/58484/114548/5216/375189/5289/5290/5291/5295/30849/23236/5332/5333/84812/51196/5336/5581/5747/29108/8737/55072/6093/9475/9252/6198/58528/4735/81858/6500/340061/23118/257397/29110/92610/7094/83660/7099/7100/8717/7186/7189/7307/7321/7335/7414/8936/10163/8976/55062",111
"Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","66/3426","142/9397",0.464788732394366,1.27484521842086,2.49968793598841,0.00859269129951585,0.0458717520143385,0.0304744841229793,"64682/10393/51529/29945/329/57448/79444/672/867/868/23624/996/64326/8453/8452/8450/8065/55070/6923/1161/55120/26232/23291/55294/26259/8925/8924/8916/26091/10075/83737/9817/55958/4214/4193/4281/4734/8554/9063/25898/6477/6500/6502/64750/8651/10273/7189/4591/9320/9039/55236/7321/7324/140739/7328/51465/3093/27338/55284/7337/9690/9354/10277/51366/11059/331",66
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","37/3426","73/9397",0.506849315068493,1.39021103727339,2.5351373563922,0.00875529430063185,0.0460316230654432,0.0305806930117763,"9896/3612/3631/8821/3632/56623/22876/253430/51477/3706/55586/4534/8776/8898/8897/9110/9107/9108/4952/5286/5289/5290/5291/5294/200576/5305/8395/23236/5332/5333/84812/51196/5336/23007/5728/22908/8867",37
"Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","79/3426","174/9397",0.454022988505747,1.24531641067966,2.47404029824704,0.00893796297518215,0.0462906440654956,0.0307527712736039,"324/164284/25805/817/894/57680/1387/1452/122011/1457/1459/1460/1499/1501/23002/23500/27121/1855/2033/23291/8321/7976/7855/8323/8324/8325/8326/2239/2932/27130/8549/4040/6885/5602/5599/5601/4163/4316/4775/85407/51701/147111/23236/5332/5530/5532/5534/5535/5567/5578/5579/5663/5881/54894/9475/4919/4920/343637/6259/59343/6423/6424/6477/6500/4089/6907/79718/6934/7089/7091/102800317/57216/7481/51384/7482/54361/7474/7475/7479",79
"Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","55/3426","116/9397",0.474137931034483,1.30048865672243,2.46661483031042,0.00966206890377309,0.0488321573956214,0.0324412026987444,"107/112/775/776/2744/2773/2776/59345/55970/54331/2786/2787/94235/2792/2890/2891/2892/2893/2897/2898/2899/2904/2905/116443/157/2913/2914/2916/2918/9455/3708/3709/5594/5321/8605/283748/255189/23236/5332/5337/5530/5532/5534/5535/5567/5578/5579/22941/85358/6505/6506/6507/6512/81539/7220",55
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","29/3426","55/9397",0.527272727272727,1.44622936899644,2.51397648686237,0.00979569113642633,0.0488321573956214,0.0324412026987444,"545/641/672/675/83990/201254/146956/2072/80233/22909/2187/2176/2177/55215/55120/57697/80198/79728/11201/51426/51455/5980/80010/29935/79008/9894/7156/7398/57599",29
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","62/3426","133/9397",0.466165413533835,1.27862124663673,2.45122076006132,0.0098508674861484,0.0488321573956214,0.0324412026987444,"10000/9140/472/604/673/85417/894/1030/1147/1387/11067/2033/26260/2308/2309/100132074/10912/9455/3265/3480/3586/3643/8660/3845/5605/5594/5602/5600/1432/5599/5601/4193/51701/4893/5170/5290/5291/5295/10733/5562/5565/5571/3276/5728/5894/5896/5934/8698/80854/6446/10110/23678/6502/4089/6654/6655/6789/7042/7046/7048/102800317/7874",62
